URLs,Link,Type,Seconds,Location,Google Map,Date,Description
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683405.mp4,View Now,video/mp4,2.791667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683394.mp4,View Now,video/mp4,65.805011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683409.mp4,View Now,video/mp4,1.578934,,,2026-01-27T22:18:51.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683400.mp4,View Now,video/mp4,35.108005,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683410.mp4,View Now,video/mp4,9.357007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683411.mp4,View Now,video/mp4,1.934,,,2026-01-27T19:40:02.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683415.mp4,View Now,video/mp4,1.963,,,2026-01-27T19:55:15.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683414.mp4,View Now,video/mp4,1.857007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683412.mp4,View Now,video/mp4,2.948934,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683413.mp4,View Now,video/mp4,2.949002,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683314.mp4,View Now,video/mp4,2274.371338,,,2026-01-27T03:07:34.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683416.mp4,View Now,video/mp4,2.884615,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683418.mp4,View Now,video/mp4,2.828005,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683420.mp4,View Now,video/mp4,2.925964,,,2026-01-27T20:01:34.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683419.mp4,View Now,video/mp4,2.931,,,2026-01-27T19:43:31.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683321.mp4,View Now,video/mp4,9840.5,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683408.mp4,View Now,video/mp4,93.437007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683421.mp4,View Now,video/mp4,9.472993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683427.mp4,View Now,video/mp4,1.865011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683425.mp4,View Now,video/mp4,2.872,,,2026-01-27T19:58:03.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683428.mp4,View Now,video/mp4,12.333333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683426.mp4,View Now,video/mp4,2.976009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683430.mp4,View Now,video/mp4,2.947,,,2026-01-27T20:27:34.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683431.mp4,View Now,video/mp4,2.832834,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683424.mp4,View Now,video/mp4,51.8,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683429.mp4,View Now,video/mp4,2.945,,,2026-01-27T20:25:32.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683422.mp4,View Now,video/mp4,14.533333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683433.mp4,View Now,video/mp4,2.901995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683417.mp4,View Now,video/mp4,25.54195,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683315.mp4,View Now,video/mp4,1405.492318,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683423.mp4,View Now,video/mp4,37.105011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683434.mp4,View Now,video/mp4,7.011995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683441.mp4,View Now,video/mp4,1.834354,,,2026-01-27T22:24:56.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683435.mp4,View Now,video/mp4,2.786009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683442.mp4,View Now,video/mp4,2.692993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683438.mp4,View Now,video/mp4,1.718254,,,2026-01-27T22:24:11.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683440.mp4,View Now,video/mp4,1.972993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683437.mp4,View Now,video/mp4,15.905011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683443.mp4,View Now,video/mp4,2.600998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683449.mp4,View Now,video/mp4,2.533333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683444.mp4,View Now,video/mp4,2.809615,,,2026-01-27T22:25:36.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683446.mp4,View Now,video/mp4,2.901995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683432.mp4,View Now,video/mp4,58.305011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683455.mp4,View Now,video/mp4,2.533333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683447.mp4,View Now,video/mp4,2.948934,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683452.mp4,View Now,video/mp4,1.857596,,,2026-01-27T22:27:18.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683453.mp4,View Now,video/mp4,2.647075,,,2026-01-27T22:27:45.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683450.mp4,View Now,video/mp4,42.120998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683451.mp4,View Now,video/mp4,2.693515,,,2026-01-27T22:26:51.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683436.mp4,View Now,video/mp4,36.872993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683445.mp4,View Now,video/mp4,25.912993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683316.mp4,View Now,video/mp4,1847.854688,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683458.mp4,View Now,video/mp4,3,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683454.mp4,View Now,video/mp4,2.689655,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683320.mp4,View Now,video/mp4,9851.966667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683456.mp4,View Now,video/mp4,92.067007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683459.mp4,View Now,video/mp4,2.866667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683464.mp4,View Now,video/mp4,19.550998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683461.mp4,View Now,video/mp4,8.266667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683460.mp4,View Now,video/mp4,2.971995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683462.mp4,View Now,video/mp4,34.933333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683463.mp4,View Now,video/mp4,2.916667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683457.mp4,View Now,video/mp4,35.41,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683470.mp4,View Now,video/mp4,0.812676,,,2026-01-27T22:31:43.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683467.mp4,View Now,video/mp4,1.996916,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683465.mp4,View Now,video/mp4,2.623832,,,2026-01-27T22:30:14.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683472.mp4,View Now,video/mp4,2.739932,,,2026-01-27T22:32:19.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683466.mp4,View Now,video/mp4,1.764694,,,2026-01-27T22:30:42.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683471.mp4,View Now,video/mp4,3.666667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683468.mp4,View Now,video/mp4,15.370998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683469.mp4,View Now,video/mp4,2.995374,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683476.mp4,View Now,video/mp4,2.501995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683473.mp4,View Now,video/mp4,2.159433,,,2026-01-27T22:32:47.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683477.mp4,View Now,video/mp4,2.866667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683480.mp4,View Now,video/mp4,2.97,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683475.mp4,View Now,video/mp4,2.530975,,,2026-01-27T22:33:24.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683474.mp4,View Now,video/mp4,8.08,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683481.mp4,View Now,video/mp4,7.220998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683478.mp4,View Now,video/mp4,0.905556,,,2026-01-27T22:34:03.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683482.mov,View Now,video/quicktime,2.835011,,,2019-03-29T17:31:07.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683483.mp4,View Now,video/mp4,2.879002,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683479.mp4,View Now,video/mp4,31.37,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683488.mp4,View Now,video/mp4,34.133333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683485.mp4,View Now,video/mp4,0.951995,,,2026-01-27T21:28:52.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683484.mp4,View Now,video/mp4,2.608005,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683486.mp4,View Now,video/mp4,1.904014,,,2026-01-27T21:26:13.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683495.mp4,View Now,video/mp4,32.692993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683492.mp4,View Now,video/mp4,2.810998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683497.mp4,View Now,video/mp4,7.6,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683493.mp4,View Now,video/mp4,2.268005,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683489.mp4,View Now,video/mp4,2.949002,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683491.mp4,View Now,video/mp4,74.633333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683498.mp4,View Now,video/mp4,25.733333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683490.mp4,View Now,video/mp4,152.256,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683496.mp4,View Now,video/mp4,40.077007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683494.mp4,View Now,video/mp4,1.904014,,,2026-01-27T21:35:04.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683500.mp4,View Now,video/mp4,1.741497,,,2026-01-27T21:36:42.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683499.mp4,View Now,video/mp4,2.82,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683487.mp4,View Now,video/mp4,19.833333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683502.mp4,View Now,video/mp4,2.786372,,,2026-01-27T21:38:05.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683507.mp4,View Now,video/mp4,2.95,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683501.mp4,View Now,video/mp4,12.282993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683506.mp4,View Now,video/mp4,11.066667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683504.mp4,View Now,video/mp4,1.927256,,,2026-01-27T21:39:40.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683508.mp4,View Now,video/mp4,18.715011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683503.mp4,View Now,video/mp4,1.834376,,,2026-01-27T21:38:56.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683512.mp4,View Now,video/mp4,5.735011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683513.mp4,View Now,video/mp4,5.05,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683511.mp4,View Now,video/mp4,53.3,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683505.mp4,View Now,video/mp4,2.623855,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683514.mp4,View Now,video/mp4,2.809592,,,2026-01-27T21:41:58.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683509.mp4,View Now,video/mp4,13.746009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683515.mp4,View Now,video/mp4,27.26,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683521.mp4,View Now,video/mp4,14.466667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683510.mp4,View Now,video/mp4,59.140998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683524.mp4,View Now,video/mp4,42.120998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683519.mp4,View Now,video/mp4,25.133333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683518.mp4,View Now,video/mp4,14.720998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683523.mp4,View Now,video/mp4,74.633333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683526.mp4,View Now,video/mp4,9.9,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683525.mp4,View Now,video/mp4,7.6,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683527.mp4,View Now,video/mp4,40.077007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683517.mp4,View Now,video/mp4,26.145011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683529.mp4,View Now,video/mp4,45.733333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683516.mp4,View Now,video/mp4,71.006009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683528.mp4,View Now,video/mp4,92.067007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683522.mp4,View Now,video/mp4,38.336009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683531.mp4,View Now,video/mp4,11.166667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683532.mp4,View Now,video/mp4,12.8,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683535.mp4,View Now,video/mp4,15,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683530.mp4,View Now,video/mp4,2.484512,,,2026-01-27T22:38:00.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683539.mp4,View Now,video/mp4,24.101995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683533.mp4,View Now,video/mp4,39.512993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683534.mp4,View Now,video/mp4,8.966667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683537.mp4,View Now,video/mp4,10.666667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683520.mp4,View Now,video/mp4,52.105011,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683536.mp4,View Now,video/mp4,14.8,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683538.mp4,View Now,video/mp4,14.720998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683544.mp4,View Now,video/mp4,7.011995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683543.mp4,View Now,video/mp4,13.746009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683546.wav,View Now,audio/wav,,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683542.mp4,View Now,video/mp4,4.921995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683552.mp4,View Now,video/mp4,24.598122,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683545.mp4,View Now,video/mp4,10.066667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683541.mp4,View Now,video/mp4,5.41,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683547.wav,View Now,audio/wav,,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683550.mp4,View Now,video/mp4,9.4,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683540.mp4,View Now,video/mp4,51.8,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683548.wav,View Now,audio/wav,,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683551.mp4,View Now,video/mp4,6.872993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683549.m4a,View Now,audio/mp4,51.139,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683553.mp4,View Now,video/mp4,17.698644,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683554.mp4,View Now,video/mp4,0.499956,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683557.mp4,View Now,video/mp4,1.599878,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683560.mp4,View Now,video/mp4,9.999233,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683556.mp4,View Now,video/mp4,104.991989,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683561.mp4,View Now,video/mp4,25.358667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683562.mp4,View Now,video/mp4,42.896722,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683555.mp4,View Now,video/mp4,5.699567,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683563.mp4,View Now,video/mp4,0.499956,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683566.mp4,View Now,video/mp4,22.7,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683564.mp4,View Now,video/mp4,7.499422,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683559.mp4,View Now,video/mp4,4.999611,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683558.mp4,View Now,video/mp4,7.099456,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683568.mp4,View Now,video/mp4,45.396533,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683565.mp4,View Now,video/mp4,0.299978,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683567.mp4,View Now,video/mp4,3.999689,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683569.mp4,View Now,video/mp4,0.499956,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683572.mp4,View Now,video/mp4,0.499956,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683573.mp4,View Now,video/mp4,22.498278,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683570.mp4,View Now,video/mp4,9.799244,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683574.mp4,View Now,video/mp4,9.1993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683571.mp4,View Now,video/mp4,26.497978,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688318.mp4,View Now,video/mp4,6.48,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688323.mp4,View Now,video/mp4,32.4,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688314.mov,View Now,video/quicktime,2.835011,,,2019-03-29T17:31:07.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688313.mp4,View Now,video/mp4,2.533333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688321.mp4,View Now,video/mp4,154.202993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688319.mp4,View Now,video/mp4,24.84,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688320.mp4,View Now,video/mp4,34.368,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688324.mp4,View Now,video/mp4,2.809592,,,2026-01-28T17:53:38.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688317.mp4,View Now,video/mp4,2.88,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688322.mp4,View Now,video/mp4,14.070998,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688325.mp4,View Now,video/mp4,9.433333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688327.mp4,View Now,video/mp4,2.714286,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688326.mp4,View Now,video/mp4,39.4,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688330.mp4,View Now,video/mp4,54.046009,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688328.mp4,View Now,video/mp4,26.066667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688334.mp4,View Now,video/mp4,33.133333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688333.mp4,View Now,video/mp4,12.666667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688338.mp4,View Now,video/mp4,44.266667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688336.mp3,View Now,audio/mpeg,71.936,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688337.mp4,View Now,video/mp4,78.320907,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688329.mp4,View Now,video/mp4,9.066667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688331.mp4,View Now,video/mp4,54.033333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688332.mp4,View Now,video/mp4,5.845,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688340.mp4,View Now,video/mp4,9.4,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688342.mp4,View Now,video/mp4,29.233333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688341.mp4,View Now,video/mp4,7.366667,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688344.mp4,View Now,video/mp4,6.872993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688350.mp4,View Now,video/mp4,30.742993,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688353.mp4,View Now,video/mp4,1.950454,,,2026-01-28T19:53:28.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688343.mp4,View Now,video/mp4,15.033333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688352.mp4,View Now,video/mp4,35.711995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688339.mp4,View Now,video/mp4,35.711995,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688355.mp4,View Now,video/mp4,96.989002,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688349.mp4,View Now,video/mp4,41.733333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688335.mp4,View Now,video/mp4,34.110113,,,2026-01-28T18:03:45.000000Z,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688356.mp4,View Now,video/mp4,13.513991,,,,
https://www.justice.gov/epstein/files/DataSet%202/EFTA00003212.avi,View Now,video/x-msvideo,4.3,,,2002-02-20 01:23:49,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00014716.m4a,View Now,audio/mp4,31.362,,,,
https://www.justice.gov/epstein/files/DataSet%2011/EFTA02713876.m4v,View Now,video/mp4,17.4,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688358.mp4,View Now,video/mp4,14.267007,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01731285.mp4,View Now,video/mp4,45.833333,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688354.mp4,View Now,video/mp4,9.333333,,,,
https://www.justice.gov/epstein/files/DataSet%2011/EFTA02674462.m4v,View Now,video/mp4,17.780998,,,,
https://www.justice.gov/epstein/files/DataSet%2011/EFTA02720005.m4v,View Now,video/mp4,158.2,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688351.mp4,View Now,video/mp4,13.7,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00015920.m4a,View Now,audio/mp4,35.459002,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688316.mp4,View Now,video/mp4,1847.854688,,,,
https://www.justice.gov/epstein/files/DataSet%2010/EFTA01688357.mp4,View Now,video/mp4,19.533333,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00028983.mp3,View Now,audio/mpeg,,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00010707.mp4,View Now,video/mp4,142.599933,,,2021-11-16T20:50:58.000000Z,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00021326.m4a,View Now,audio/mp4,28.629,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00028842.mp4,View Now,video/mp4,12.053313,,,2020-10-17T01:01:26.000000Z,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00029995.mp4,View Now,video/mp4,21.2333,,,2019-09-18T19:43:09.000000Z,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00029997.mp4,View Now,video/mp4,17.8,,,2019-09-18T19:43:34.000000Z,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00029996.mp4,View Now,video/mp4,8.1333,,,2019-09-18T19:43:23.000000Z,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00029998.mp4,View Now,video/mp4,18.9,,,2019-09-18T19:41:58.000000Z,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00032989.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00032990.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033005.mp4,View Now,video/mp4,3562.5,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033010.mp4,View Now,video/mp4,3562.5,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033004.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033008.mp4,View Now,video/mp4,3562.5,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033003.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033007.mp4,View Now,video/mp4,3562.5,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033009.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033013.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033006.mp4,View Now,video/mp4,3625,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033012.mp4,View Now,video/mp4,3562.5,,,,
https://www.justice.gov/epstein/files/DataSet%208/EFTA00033011.mp4,View Now,video/mp4,3625,,,,
